conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/06fdd94c-292d-49e3-9c78-bbcbc2088232,τήρηση επιχειρησιακών μητρώων,,,released,2023-11-06T15:22:30.261Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.5
SkillGroup,http://data.europa.eu/esco/skill/0779d482-4154-4fbb-9a22-d9fd89c39d67,"οργάνωση, σχεδιασμός και προγραμματισμός εργασιών και δραστηριοτήτων",,,released,2020-12-11T09:16:01.788Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.2.0
SkillGroup,http://data.europa.eu/esco/skill/07f47dea-587c-40c0-990a-6c092cc3e6a4,πραγματοποίηση συνεντεύξεων,,,released,2021-09-20T14:03:31.797Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.7.1
SkillGroup,http://data.europa.eu/esco/skill/08104c27-d4b2-4d40-ae97-dde65e71712f,παροχή συμβουλών για θέματα υγείας και ασφάλειας στο χώρο εργασίας,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.9
SkillGroup,http://data.europa.eu/esco/skill/0a295163-3e17-47ad-99ac-2b507ce30adb,σχεδιασμός συστημάτων και προϊόντων,,,released,2022-12-15T10:20:53.743Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.11
SkillGroup,http://data.europa.eu/esco/skill/0a2d70ee-d435-4965-9e96-702b2fb65740,δεξιότητες πληροφόρησης,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2
SkillGroup,http://data.europa.eu/esco/skill/0a400212-8693-4b1f-b0ca-d1f82c321916,παροχή υγειονομικής ή ιατρικής περίθαλψης,,,released,2022-07-15T14:44:44.924Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.2.0
SkillGroup,http://data.europa.eu/esco/skill/0a4c5823-8b09-4e6b-95b4-8036ef3b9c4c,προάσπιση των ατομικών αναγκών ή των αναγκών της κοινότητας,,,released,2022-06-19T12:25:44.633Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.2.4
SkillGroup,http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,χειρισμός εξοπλισμού επικοινωνίας,,,released,2021-09-16T16:37:34.751Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.4
SkillGroup,http://data.europa.eu/esco/skill/0ac31705-79ff-4409-a818-c9d0a6388e84,συμβουλευτική,,,released,2020-12-04T16:35:28.167Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.1.0
SkillGroup,http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464,παρακολούθηση της ποιότητας των εμπορευμάτων,,,released,2022-06-21T15:02:59.368Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.10
SkillGroup,http://data.europa.eu/esco/skill/0b8d15c9-7b4f-4163-b863-fe5b756d3e7f,επισκευή και εγκατάσταση μηχανικού εξοπλισμού,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.7.1
SkillGroup,http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,επίλυση προβλημάτων πληροφορικής,,,released,2021-09-16T17:48:22.348Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.2.3
SkillGroup,http://data.europa.eu/esco/skill/0c92c33c-2859-4705-87ae-4fdd71d0f8f6,χρήση περισσότερων της μίας γλωσσών,,,released,2021-04-15T08:19:35.605Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.15.0
SkillGroup,http://data.europa.eu/esco/skill/0d80a782-99ff-4f49-abbe-c72524c6f390,διαπραγμάτευση και διαχείριση συμβάσεων και συμφωνιών,,,released,2020-12-11T13:14:15.065Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.1.1
SkillGroup,http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,παρακολούθηση ασφάλειας ή προστασίας,,,released,2023-06-20T13:56:43.469Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.4
SkillGroup,http://data.europa.eu/esco/skill/0edd863d-b02d-4714-a1a2-835d6dd23c55,εγκατάσταση μονωτικών υλικών,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.2.3
SkillGroup,http://data.europa.eu/esco/skill/0f804e14-001d-4ec0-b3f7-eb6a23ad43cb,διαπραγμάτευση,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.1.0
SkillGroup,http://data.europa.eu/esco/skill/0f8f9438-8529-41b8-bb7a-4d91121e3192,δημιουργία προτύπων και υποδειγμάτων,,,released,2023-02-22T19:55:15.987Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.6.2
SkillGroup,http://data.europa.eu/esco/skill/1034004c-0347-4765-8794-b65d2c92b379,τεκμηρίωση και καταγραφή πληροφοριών,,,released,2020-12-10T10:43:07.597Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.0
SkillGroup,http://data.europa.eu/esco/skill/103af23e-d56c-47ab-b991-55c94dcdef50,παροχή συμβουλών και διαβούλευσης,,,released,2023-10-27T14:03:21.216Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.0
SkillGroup,http://data.europa.eu/esco/skill/1072f444-8a7d-41c1-aa6f-d536f20d94bf,καλλιτεχνική και δημιουργική συγγραφή,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.13.2
SkillGroup,http://data.europa.eu/esco/skill/119a2f5c-3c3e-4b0d-9813-06a553c8860c,παροχή γενικής βοήθειας στους πολίτες,,,released,2022-08-24T13:46:54.315Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.4.4
SkillGroup,http://data.europa.eu/esco/skill/12022223-8c30-418a-8f83-658396c9fec2,σωματικές και χειρωνακτικές δεξιότητες και ικανότητες,"σωματική ικανότητα
φυσική ευελιξία και συντονισμός
ψυχοκινητικές ικανότητες
χειρωνακτική επιδεξιότητα",,released,2021-08-30T09:17:04.357Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Δεξιότητες και ικανότητες που σχετίζονται με την ικανότητα εκτέλεσης εργασιών και δραστηριοτήτων που απαιτούν χειρωνακτική επιδεξιότητα, ευκινησία και/ή σωματική δύναμη. Αυτό αποδεικνύεται με την εκτέλεση εργασιών και δραστηριοτήτων σε απαιτητικά ή επικίνδυνα περιβάλλοντα που απαιτούν ανθεκτικότητα ή αντοχή. Οι εν λόγω εργασίες και δραστηριότητες μπορούν να εκτελούνται χειρωνακτικά, με άλλη άμεση σωματική παρέμβαση, ή με τη χρήση εξοπλισμού, εργαλείων ή τεχνολογίας (όπως συσκευές ΤΠΕ, μηχανήματα, είδη χειροτεχνίας ή μουσικά όργανα) που απαιτούν καθοδήγηση, κίνηση ή δύναμη.
  ",T5
SkillGroup,http://data.europa.eu/esco/skill/13d301d0-98cb-414f-a8f9-a3f059228133,Αντιμετώπιση προβλημάτων,"ικανότητες επίλυσης προβλημάτων
αντιμετώπιση προβλημάτων και ζητημάτων",,released,2021-08-30T15:44:01.988Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Ανάπτυξη και εφαρμογή λύσεων σε πρακτικά, λειτουργικά ή εννοιολογικά προβλήματα που ανακύπτουν κατά την εκτέλεση εργασιών, σε ευρύ φάσμα πλαισίων.
  ",T2.3
SkillGroup,http://data.europa.eu/esco/skill/14c41899-0224-4cbc-bd8c-e946ada2da87,Αποδοτική εργασία,"απόδοση
χρονικά αποδοτική εργασία
αποτελεσματικό τρόπο εργασίας
ανταπόκριση στις απαιτήσεις των καθηκόντων και των αρμοδιοτήτων",,released,2021-08-30T16:07:41.362Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Επίτευξη στόχων ανεξάρτητα με βέλτιστη επένδυση χρόνου, προσπάθειας ή κόστους.
  ",T3.1
SkillGroup,http://data.europa.eu/esco/skill/151bd6ca-74be-47bb-9dab-9c7387114006,χειρισμός μηχανημάτων επεξεργασίας και φινιρίσματος μετάλλων,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.4.2
SkillGroup,http://data.europa.eu/esco/skill/15dfca7a-5dde-4199-bad3-c00600387258,χειρισμός και διάθεση αποβλήτων και επικίνδυνων υλικών,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.13
SkillGroup,http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,παρακολούθηση επιχειρησιακών δραστηριοτήτων,,,released,2021-01-20T14:32:12.736Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.2
SkillGroup,http://data.europa.eu/esco/skill/164510d1-1216-4dc0-b9d1-a7f6af19e469,εκπόνηση σχεδίων έκτακτης ανάγκης και αντιμετώπισης έκτακτων περιστατικών,,,released,2023-07-05T15:43:46.118Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.1.7
SkillGroup,http://data.europa.eu/esco/skill/173fbafb-d2e0-4b89-be1c-548b1cc47160,συνδρομή και υποστήριξη συνεργατών,,,released,2021-09-15T14:03:28.111Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.6
SkillGroup,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,προστασία συσκευών τπε,,,released,2021-09-24T16:34:47.664Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.2.2
SkillGroup,http://data.europa.eu/esco/skill/1893b4bc-0eb2-41de-96e3-9c8f1f1eac41,επιθεώρηση της ασφάλειας και της ποιότητας των τροφίμων,,,released,2022-07-15T14:44:44.924Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.9
SkillGroup,http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,κατασκευή και επισκευή κατασκευών,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.1
SkillGroup,http://data.europa.eu/esco/skill/18f2a44e-28ef-4ae3-8ea2-347e33bd9a4b,λειτουργία μηχανημάτων κατασκευής προϊόντων,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.5.0
SkillGroup,http://data.europa.eu/esco/skill/190f64e1-b7b6-4c53-b20b-80f9215ef6ca,"διοίκηση, εποπτεία και συντονισμός έργων",,,released,2022-06-21T15:19:54.98Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.2.3
SkillGroup,http://data.europa.eu/esco/skill/193af349-b20e-4277-94bf-b184e92b8d6a,διαχείριση προϋπολογισμών ή κονδυλίων,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.3.1
SkillGroup,http://data.europa.eu/esco/skill/19990cb0-e9d5-41c7-9638-88700b47271e,χειρισμός χωματουργικού εξοπλισμού,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.1.1
SkillGroup,http://data.europa.eu/esco/skill/1bb32451-7ca4-4fa2-a2c0-2083c426d76c,σερβίρισμα τροφίμων και ποτών,,,released,2021-09-30T13:22:07.41Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.5.2
SkillGroup,http://data.europa.eu/esco/skill/1bc1cf2a-a7f6-4769-a13b-cc26a2214498,"προετοιμασία εγγράφων για συμβάσεις, αιτήσεις ή άδειες",,,released,2022-06-22T10:53:34.19Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.3
SkillGroup,http://data.europa.eu/esco/skill/1cc5ff0b-afaa-4993-9de7-ab0d77b6cca2,μεταφορά και ανύψωση,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.2
SkillGroup,http://data.europa.eu/esco/skill/1d4be2e3-ac64-426f-838d-1e7cb8600927,διοικητικές δεξιότητες,,,released,2023-06-29T13:45:28.167Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.0.0
SkillGroup,http://data.europa.eu/esco/skill/1d9e5893-d6b2-47b1-80ba-5f1cdcbf5e9a,"κατασκευή καλουπιών, εκμαγείων, μοντέλων και προτύπων",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.6
