conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e0ae0101-ab8f-47a2-938b-ab0cc367b3b5,τήρηση βάσης δεδομένων αποθηκών,released,skill/competence,sector-specific,,Επικαιροποίηση της βάσης δεδομένων της ψηφιακής αποθήκης και διατήρηση πολλαπλής πρόσβασης.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"χρήση βάσεων δεδομένων | διαχείριση, συλλογή και αποθήκευση ψηφιακών δεδομένων"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e13b734a-218c-434a-a7cc-febac6d24ef3,τεχνολογίες κέντρων κλήσεων,released,knowledge,cross-sector,,"Το ευρύ φάσμα του υλισμικού και λογισμικού των τηλεπικοινωνιών, όπως τα αυτόματα συστήματα τηλεφωνίας και οι συσκευές επικοινωνίας.",http://data.europa.eu/esco/isced-f/0612,σχεδιασμός και διαχείριση βάσεων δεδομένων και δικτύων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e1e99428-b91b-45e1-8ede-ed0cbf161930,καθιέρωση διαδικασίας υποστήριξης πελατών ΤΠΕ,released,skill/competence,sector-specific,,"Δημιουργία μιας σειράς δραστηριοτήτων παροχής υπηρεσιών ΤΠΕ για τον πελάτη πριν, κατά τη διάρκεια και μετά από ένα αίτημα. Διασφάλιση επαρκούς ανταπόκρισης ή δράσης, ενίσχυση του επιπέδου ικανοποίησης των πελατών και συγκέντρωση ανάδρασης για τα προϊόντα ή τις υπηρεσίες ΤΠΕ.",http://data.europa.eu/esco/skill/c2296e2e-5fef-4f24-a24f-e5b3792268be | http://data.europa.eu/esco/skill/db36f7f1-5900-45bd-9ffb-f2b19c4362ac | http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,παροχή υποστήριξης στον τομέα ΤΠΕ | παροχή υποστήριξης σε χρήστες συστήματος ΤΠΕ | ανάπτυξη επιχειρησιακών πολιτικών και διαδικασιών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e23e81f5-18db-49aa-ad9b-b3d0fdcad1d2,ανίχνευση προβλημάτων ιστοτόπου,released,skill/competence,occupation-specific,διορθώνω σφάλματα δικτυακού τόπου | ανιχνεύω βλάβες ιστότοπου | αποκαθιστώ προβλήματα δικτυακού τόπου | ανιχνεύω σφάλματα | εντοπίζω βλάβες ιστοτόπου,"Εντοπισμός των αδυναμιών και δυσλειτουργιών ενός ιστοτόπου. Εφαρμογή τεχνικών για την ανίχνευση προβλημάτων όσον αφορά το περιεχόμενο, τη δομή, τη διασύνδεση και τις αλληλεπιδράσεις, με σκοπό την εξεύρεση των αιτίων και την επίλυση των δυσλειτουργιών.",http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40 | http://data.europa.eu/esco/skill/d04ee340-5378-4601-8181-19da6d5cbfe0 | http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5 | http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,εντοπισμός και διόρθωση προβλημάτων | διαχείριση ιστοτόπου | εντοπισμός και επιδιόρθωση βλαβών σε συσκευές ΤΠΕ | επίλυση προβλημάτων πληροφορικής
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2b05bcb-b60e-45b5-baa6-3a67ebe77538,προηγμένα συστήματα υποβοήθησης του οδηγού,released,knowledge,sector-specific,,"Έξυπνα συστήματα ασφάλειας σε οχήματα, τα οποία θα μπορούσαν να βελτιώσουν την οδική ασφάλεια όσον αφορά την αποφυγή σύγκρουσης, τον μετριασμό της σοβαρότητας των συγκρούσεων και την προστασία από συγκρούσεις, καθώς και την αυτόματη ειδοποίηση μετά από σύγκρουση. Ενσωματωμένα σε συστήματα οχημάτων ή υποδομών που συμβάλλουν σε ορισμένες ή σε όλες αυτές τις φάσεις σύγκρουσης. Γενικότερα, ορισμένα συστήματα υποστήριξης του οδηγού αποσκοπούν στη βελτίωση της ασφάλειας, ενώ άλλα επιτελούν λειτουργίες ευκολίας.
	",http://data.europa.eu/esco/isced-f/0619,τεχνολογίες πληροφορικής και επικοινωνιών που δεν ταξινομούνται αλλού
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2b82b00-f07f-4fc8-a7bb-c8febf65efe5,σύγκριση των υπολογισμών των μελετών,released,skill/competence,sector-specific,,Προσδιορισμός της ακρίβειας των δεδομένων με σύγκριση των υπολογισμών με τα ισχύοντα πρότυπα.,http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d,ανάλυση επιστημονικών και ιατρικών δεδομένων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2d0daae-2aa1-40cc-99e2-b340b02f97d3,διαχείριση δεδομένων προϊόντος,released,knowledge,cross-sector,,"Η χρήση λογισμικού για την παρακολούθηση όλων των πληροφοριών που αφορούν ένα προϊόν, όπως οι τεχνικές προδιαγραφές, τα σχέδια, οι προδιαγραφές σχεδιασμού και το κόστος παραγωγής.",http://data.europa.eu/esco/isced-f/0413,διαχείριση και διοίκηση
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2fb1ee4-fbf9-4690-b677-3e6ff7cfdc48,έλεγχος αιτημάτων ΤΠΕ,released,skill/competence,occupation-specific,επαληθεύω τα ερωτήματα στον τομέα των ΤΠΕ· επαληθεύω τις ερωτήσεις στον τομέα των ΤΠΕ· διευκρινίζω τις ερωτήσεις στον τομέα των ΤΠΕ | ελέγχω ερωτήσεις στον τομέα των ΤΠΕ· ελέγχω την υποβολή ερωτημάτων στον τομέα των ΤΠΕ,Εξέταση των υποβληθέντων αιτημάτων σχετικά με την επιστροφή και εκτέλεση των σωστών ενεργειών και δεδομένων.,http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,εγκατάσταση ξύλινων και μεταλλικών στοιχείων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3201e73-ef4d-447d-ac9b-b18e45f35eea,παρακολούθηση δορυφόρων,released,skill/competence,occupation-specific,,Ανάλυση των επίγειων συστημάτων και διερεύνηση τυχόν μη φυσιολογικής συμπεριφοράς των δορυφόρων. Ανάπτυξη των κατάλληλων διορθωτικών μέτρων και εφαρμογή τους όπου είναι αναγκαίο.,http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,εγκατάσταση ξύλινων και μεταλλικών στοιχείων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e36c1f47-3913-4d35-a6ae-fd9a7243483f,σχεδιασμός του δικτύου εξαερισμού,released,skill/competence,sector-specific,,"Σχεδιασμός του δικτύου εξαερισμού. Προετοιμασία και σχεδιασμός της διάταξης του εξαερισμού με χρήση εξειδικευμένου λογισμικού. Σχεδιασμός συστημάτων θέρμανσης ή ψύξης, ανάλογα με τις ανάγκες. Βελτίωση της απόδοσης του δικτύου εξαερισμού, ώστε να μειωθεί η κατανάλωση ενέργειας, συμπεριλαμβανομένης της αλληλεπίδρασης μεταξύ ενός κτιρίου σχεδόν μηδενικής κατανάλωσης ενέργειας (nZEB), της χρήσης του και της σωστής στρατηγικής εξαερισμού.
	",http://data.europa.eu/esco/skill/6caa915b-b80d-4b43-8bbc-54914e0d5032 | http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,διαχείριση του αερισμού του ορυχείου | σχεδιασμός δομών ή εγκαταστάσεων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3840f20-1928-4d07-944c-d2dd2ae5cbba,αξιολόγηση μουσικών ιδεών,released,skill/competence,sector-specific,,"Πειραματισμός με διάφορες πηγές ήχου, χρήση συνθεσάιζερ και λογισμικού υπολογιστών, διερεύνηση και αξιολόγηση μουσικών ιδεών και θεμάτων.",http://data.europa.eu/esco/skill/d12a1be6-d916-436d-8274-ad97b5f24415,σύνθεση μουσικής
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3eb64db-bc0b-4cc0-bd31-5feb94b2ef50,παρακολούθηση αλλαγών στην επεξεργασία κειμένου,released,skill/competence,cross-sector,,"Παρακολούθηση αλλαγών όπως γραμματικές και ορθογραφικές διορθώσεις, οι προσθήκες στοιχείων και άλλες τροποποιήσεις κατά την επεξεργασία (ψηφιακών) κειμένων.",http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe,τεχνική ή επιστημονική συγγραφή
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e43084e8-6e3d-4649-93e9-2455ff53bc84,εκπόνηση φύλλων εργασίας με δεδομένα της γεώτρησης,released,skill/competence,occupation-specific,,"Κατάρτιση φύλλων δεδομένων, απαριθμώντας όλες τις σχετικές πληροφορίες σχετικά με μια γεώτρηση, συμπεριλαμβανομένης της γεωγραφικής θέσης, των γεωλογικών ιδιοτήτων της γεώτρησης, του τύπου των πόρων, της θερμοκρασίας και διαφόρων αναλύσεων σε αντιπαραβολή με το βάθος.",http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,εισαγωγή και μετατροπή πληροφοριών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e439742d-558d-4f52-885e-afdc740b48cf,"διερεύνηση, αναζήτηση και φιλτράρισμα δεδομένων, πληροφοριών και ψηφιακού περιεχομένου",released,skill/competence,cross-sector,,"Διατύπωση των αναγκών πληροφόρησης, αναζήτηση δεδομένων, πληροφοριών και περιεχομένου σε ψηφιακά περιβάλλοντα, πρόσβαση σε αυτά και πλοήγηση μεταξύ τους. Δημιουργία και επικαιροποίηση προσωπικών στρατηγικών αναζήτησης.",http://data.europa.eu/esco/skill/629685b8-5f9e-4522-8cff-b3e2c4ec625a | http://data.europa.eu/esco/skill/258fea29-09db-4918-8235-0d7d529cd31c,"ψηφιακή επεξεργασία δεδομένων | περιήγηση, αναζήτηση και φιλτράρισμα ψηφιακών δεδομένων"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e46291c7-52b9-4174-bd59-178884861038,Hadoop,released,knowledge,sector-specific,,"Το πλαίσιο αποθήκευσης, ανάλυσης και επεξεργασίας δεδομένων ανοικτής πηγής, το οποίο υπάρχει κυρίως στα εξαρτήματα των συστημάτων διανομής αρχείων MapReduce και Hadoop (HDFS) και χρησιμοποιείται για την παροχή υποστήριξης για τη διαχείριση και την ανάλυση μεγάλων συνόλων δεδομένων.",http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17 | http://data.europa.eu/esco/isced-f/0613,περιβάλλον ανάπτυξης λογισμικού | ανάπτυξη και ανάλυση λογισμικού και εφαρμογών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e464363b-8346-421d-9035-52118b76d8c8,υπολογιστική βιολογία,released,knowledge,sector-specific,βιολογικών υπολογιστών | βιολογική υπολογιστική,"Το διεπιστημονικό πεδίο που επικεντρώνεται στην αξιοποίηση της ανάλυσης δεδομένων και θεωριών για τη διερεύνηση βιολογικών συστημάτων που λαμβάνονται μέσω πειραμάτων.
	",http://data.europa.eu/esco/isced-f/058,"διεπιστημονικά προγράμματα και προσόντα που περιλαμβάνουν φυσικές επιστήμες, μαθηματικά και στατιστική"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2,αρχές τεχνητής νοημοσύνης,released,knowledge,sector-specific,αρχές ΤΝ· εφαρμοσμένες αρχές ΤΝ | βασικές έννοιες τεχνητής νοημοσύνης· θεωρίες τεχνητής νοημοσύνης· θεμελιώδεις αρχές τεχνητής νοημοσύνης,"Οι θεωρίες, οι εφαρμοσμένες αρχές, οι αρχιτεκτονικές και τα συστήματα τεχνητής νοημοσύνης, όπως οι ευφυείς πράκτορες, τα συστήματα πολλαπλών πρακτόρων, τα εξειδικευμένα συστήματα, τα συστήματα που βασίζονται σε κανόνες, τα νευρωνικά δίκτυα, οι οντολογίες και οι γνωστικές θεωρίες.",http://data.europa.eu/esco/isced-f/0619,τεχνολογίες πληροφορικής και επικοινωνιών που δεν ταξινομούνται αλλού
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4d34eaf-742e-4bba-801d-e8d617f1f419,χειρισμός μηχανών δεματοποίησης,released,skill/competence,occupation-specific,,"Εκκίνηση, χειρισμός και παρακολούθηση μηχανών δεματοποίησης.",http://data.europa.eu/esco/skill/7ec00c15-c9bb-4b74-9b8b-681424e9ea2c,χειρισμός μηχανημάτων συσκευασίας
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4d90d50-bd28-4a0c-a3a7-d4963e2a307a,μελέτη εικόνων ραντάρ,released,skill/competence,cross-sector,,Ανάλυση εικόνων ραντάρ για τη μελέτη φαινομένων στην επιφάνεια της γης.,http://data.europa.eu/esco/skill/77e167dc-70e6-4408-9718-019a4b9e96d9 | http://data.europa.eu/esco/skill/c4376e35-add7-43a0-8b2e-f5741f0df8fe,ανάλυση εικόνων | διενέργεια εγκληματολογικών και αστυνομικών ερευνών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5609f89-0daf-40bb-bd6b-94f5d7498131,αγορά ΤΠΕ,released,knowledge,sector-specific,αγορές ΤΠΕ | τομέας αγοράς συστημάτων πληροφορικής | αγορά συστημάτων ΤΠΕ | τομέας αγοράς ΤΠΕ | αγορά συστημάτων πληροφορικής,"Οι διαδικασίες, τα ενδιαφερόμενα μέρη και η δυναμική της αλυσίδας των αγαθών και των υπηρεσιών στον τομέα των ΤΠΕ.",http://data.europa.eu/esco/isced-f/0414,εμπορική προώθηση και διαφήμιση
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5a6e1e0-1b07-4432-83ba-77d593b2cb47,SAS Data Management,released,knowledge,sector-specific,,"Το λογισμικό SAS Data Management (SAS Data Management) είναι ένα εργαλείο για την ενσωμάτωση πληροφοριών από πολλαπλές εφαρμογές, που έχουν δημιουργηθεί και συντηρούνται από οργανισμούς, σε μια συνεκτική και διαφανή δομή δεδομένων, που αναπτύχθηκε από την εταιρεία λογισμικού SAS.",http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051 | http://data.europa.eu/esco/isced-f/0612,εργαλεία φόρτωσης μετατροπής και εξαγωγής δεδομένων | σχεδιασμός και διαχείριση βάσεων δεδομένων και δικτύων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5b5053e-0ef6-4c4e-a3f2-42f955f4322c,χρησιμοποίηση τείχους προστασίας,released,skill/competence,sector-specific,,"Τηλεφόρτωση, εγκατάσταση και επικαιροποίηση συστήματος ασφάλειας δικτύου που έχει σχεδιαστεί για την αποτροπή μη εξουσιοδοτημένης πρόσβασης σε ιδιωτικό δίκτυο.",http://data.europa.eu/esco/skill/f4346299-e22a-4686-8e61-2c9b0cd51c7d | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,εφαρμογή μέτρων ψηφιακής ασφάλειας | προστασία συσκευών τπε
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5beeff8-7c98-490a-ae2c-16fbb6a87305,διαχείριση κλειδιών για την προστασία δεδομένων,released,skill/competence,sector-specific,προστασία δεδομένων | προστασία δεδομένων και διαχείριση κλειδιών | διαχείριση της προστασίας δεδομένων | βασική διαχείριση | κλειδιά προστασίας δεδομένων,"Επιλογή κατάλληλων μηχανισμών επαλήθευσης ταυτότητας και αδειοδότησης. Σχεδιασμός, εφαρμογή και επίλυση προβλημάτων στη διαχείριση και χρήση κλειδιών. Σχεδιασμός και εφαρμογή λύσης κρυπτογράφησης δεδομένων για δεδομένα σε αδράνεια και δεδομένα υπό διαβίβαση.
	",http://data.europa.eu/esco/skill/2a3a96a3-709e-4d60-81f6-d247d6933f13 | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,διαχείριση της ασφάλειας συστήματος | προστασία συσκευών τπε
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777,CSS,released,knowledge,sector-specific,,"Η γλώσσα προγραμματισμού CSS είναι γλώσσα φύλλων ύφους που ελέγχει την εμφάνιση δομημένων εγγράφων. Τα έγγραφα αυτά πρέπει να συμμορφώνονται με τα φύλλα ύφους, ένα σύνολο υφολογικών κανόνων, όπως η γραμματοσειρά, το χρώμα και η διάταξη.",http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794 | http://data.europa.eu/esco/isced-f/0612,γλώσσες μορφοποίησης σελίδων | σχεδιασμός και διαχείριση βάσεων δεδομένων και δικτύων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e6262391-ffda-4b8e-9f5c-89cf1a0e7384,οπτικοακουστικός εξοπλισμός,released,knowledge,sector-specific,,Τα χαρακτηριστικά και η χρήση διαφόρων εργαλείων για τη διέγερση των αισθήσεων της όρασης και της ακοής.,http://data.europa.eu/esco/isced-f/0211,τεχνικές και παραγωγή οπτικοακουστικών μέσων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e63da991-d405-4463-9874-3555c80082d9,δημιουργία δισδιάστατου σχεδίου,released,skill/competence,cross-sector,δημιουργία σχεδίων δύο διαστάσεων | δημιουργία εικόνων δύο διαστάσεων,Καταρτίστε ένα σχέδιο χρησιμοποιώντας ένα φάσμα ψηφιακών εργαλείων.,http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,δημιουργία καλλιτεχνικών σχεδίων ή παραστάσεων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e665d919-f28d-4ac4-adf0-8903ac66540e,κατάρτιση διαγραμμάτων σχεδιασμού,released,skill/competence,cross-sector,,Κατάρτιση διαγραμμάτων σχεδιασμού με χρήση σχεδιασμού με τη βοήθεια υπολογιστή. Εργασία σύμφωνα με τις εκτιμήσεις του προϋπολογισμού. Οργάνωση και πραγματοποίηση συναντήσεων με πελάτες.,http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,σχεδιασμός δομών ή εγκαταστάσεων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e6b8f934-7f35-4dc6-9a64-f6c43acdc00b,προμηθευτές συνιστωσών λογισμικού,released,knowledge,sector-specific,πάροχοι τμημάτων λογισμικού· πάροχοι συνιστωσών λογισμικού· πάροχοι επί μέρους στοιχείων λογισμικού | προμηθευτές συνιστωσών λογισμικού· προμηθευτές επί μέρους στοιχείων λογισμικού,Προμηθευτές που μπορούν να παρέχουν τις απαιτούμενες συνιστώσες λογισμικού.,http://data.europa.eu/esco/isced-f/0613,ανάπτυξη και ανάλυση λογισμικού και εφαρμογών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e743a3f3-ba4a-4dab-99a6-6321dba6b502,επικαιροποίηση υπηρεσιών διαχείρισης αεροναυτικών πληροφοριών,released,skill/competence,occupation-specific,,"Επικαιροποίηση υπηρεσιών διαχείρισης αεροναυτικών πληροφοριών (ΑΙΜ), όπως σύνολα αεροναυτικών δεδομένων, διαγράμματα και δημοσιεύσεις.",http://data.europa.eu/esco/skill/f698f8df-b473-40aa-a5c9-033cd892467a | http://data.europa.eu/esco/skill/2579f843-87e8-4a9f-83ce-1284b2218b56 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,συνεχής ενημέρωση για τους κανονισμούς | εποπτεία υπηρεσιών διαχείρισης αεροναυτικών πληροφοριών | διαχείριση πληροφοριών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e74f4f21-8d45-412c-b5c3-652e6167ee32,διεργασίες ανάπτυξης περιεχομένου,released,knowledge,cross-sector,ειδικές διεργασίες οργάνωσης περιεχομένου | διεργασίες δημιουργίας περιεχομένου | διαδικασίες ανάπτυξης περιεχομένου | ειδικές μέθοδοι επεξεργασίας περιεχομένου | τεχνικές δόμησης περιεχομένου,"Οι εξειδικευμένες τεχνικές που χρησιμοποιούνται για τον σχεδιασμό, τη συγγραφή, την κατάρτιση, την επεξεργασία και την οργάνωση ψηφιακού περιεχομένου, όπως κείμενα, γραφικά και βίντεο για εκδοτικούς σκοπούς.",http://data.europa.eu/esco/isced-f/0211,τεχνικές και παραγωγή οπτικοακουστικών μέσων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e79dab00-fe87-48f2-b8cc-f48b68bc7f35,WhiteHat Sentinel,released,knowledge,sector-specific,,"Το λογισμικό WhiteHat Sentinel είναι ένα εξειδικευμένο εργαλείο ΤΠΕ το οποίο δοκιμάζει τις αδυναμίες ασφαλείας σε περίπτωση ενδεχόμενης μη εξουσιοδοτημένης πρόσβασης σε πληροφορίες του συστήματος, και έχει αναπτυχθεί από την εταιρεία λογισμικού WhiteHat Security.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,ανάπτυξη και ανάλυση λογισμικού και εφαρμογών | εργαλείο δοκιμής διείσδυσης
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8171178-9a60-40a6-ad3b-510e10cfebad,δημιουργία τρισδιάστατων εικόνων,released,skill/competence,cross-sector,παρουσιάζω εικόνες σε τρισδιάστατο περιβάλλον· παρουσιάζω τρισδιάστατες αναπαραστάσεις· παρουσιάζω τρισδιάστατες απεικονίσεις | δημιουργώ εικόνες τριών διαστάσεων· δημιουργώ εικόνες 3Δ,Χρήση εξειδικευμένων εργαλείων για τη μετατροπή τρισδιάστατων πλαισιωμένων μοντέλων σε δισδιάστατες εικόνες με τρισδιάστατα φωτορεαλιστικά εφέ ή μη φωτορεαλιστική παραγωγή σε ηλεκτρονικό υπολογιστή.,http://data.europa.eu/esco/skill/1859883d-c047-4fe1-8e74-7bb4385d6ad2 | http://data.europa.eu/esco/skill/5f782745-6382-4873-b415-8fb91c705b03 | http://data.europa.eu/esco/skill/f5b33464-4df9-4cf3-b468-b0a2d6b3ee85 | http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,εφαρμογή τεχνικών 3D imaging | δημιουργία ψηφιακών εικόνων | χειρισμός λογισμικού υπολογιστή τρισδιάστατων γραφικών | δημιουργία διατάξεων οπτικής απεικόνισης και διακοσμήσεων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e819cc1e-09d9-47f2-b418-93972852daef,MarkLogic,released,knowledge,sector-specific,,"Η μη σχεσιακή βάση δεδομένων NoSQL, η οποία χρησιμοποιείται για τη δημιουργία, την επικαιροποίηση και τη διαχείριση μεγάλων όγκων μη δομημένων δεδομένων που είναι αποθηκευμένα σε υπολογιστικό νέφος, και η οποία παρέχει χαρακτηριστικά όπως η σημασιολογία, τα εύκαμπτα μοντέλα δεδομένων και η ενσωμάτωση Hadoop.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,συστήματα διαχείρισης βάσεων δεδομένων | σχεδιασμός και διαχείριση βάσεων δεδομένων και δικτύων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e81d7bed-b7c7-41bf-a30a-e3201e8f09b3,δημιουργία τελικού ακουστικού προϊόντος,released,knowledge,sector-specific,audio mastering,"Τα στάδια μετά την παραγωγή, κατά τα οποία το τελικό ηχογραφημένο ακουστικό προϊόν μεταφέρεται σε συσκευή αποθήκευσης δεδομένων από την οποία θα αντιγραφεί.",http://data.europa.eu/esco/skill/5ad2c837-d032-4803-aa4a-322a54936636 | http://data.europa.eu/esco/isced-f/0211,κατασκευή του αρχικού κύριου δίσκου | τεχνικές και παραγωγή οπτικοακουστικών μέσων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e842ed4c-23c1-4c29-b1b1-b490889db735,χάραξη θαλάσσιων διαδρομών πλοήγησης,released,skill/competence,sector-specific,,Χάραξη διαδρομής πλoήγησης ενός σκάφους υπό τον έλεγχο ανώτερου αξιωματικού καταστρώματος. Χειρισμός ραντάρ πλοίου ή ηλεκτρονικών χαρτών και αυτόματου συστήματος αναγνώρισης.,http://data.europa.eu/esco/skill/e46186e4-c784-4122-9828-4881c01bfae0 | http://data.europa.eu/esco/skill/36c9717b-e53a-4d16-b7df-b6555eff43f8,προετοιμασία δρομολογίων μεταφοράς | λειτουργία σκαφών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40,ρομποτική,released,knowledge,cross-sector,,"Ο κλάδος της μηχανικής που περιλαμβάνει τον σχεδιασμό, τη λειτουργία, την κατασκευή και τη χρήση των ρομπότ. Η ρομποτική αποτελεί μέρος της μηχανολογίας, της ηλεκτρολογίας και της πληροφορικής και αλληλοεπικαλύπτεται με τη μηχανοηλεκτρονική και τη μηχανική της αυτοματοποίησης.",http://data.europa.eu/esco/isced-f/0714,ηλεκτρονική και αυτοματισμός
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,Pascal (προγραμματισμός ηλεκτρονικών υπολογιστών),released,knowledge,sector-specific,,"Οι τεχνικές και οι αρχές ανάπτυξης λογισμικού, όπως η ανάλυση, οι αλγόριθμοι, η κωδικοποίηση, οι δοκιμές και η καταγραφή υποδειγμάτων προγραμματισμού, σε Pascal.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,προγραμματισμός ηλεκτρονικών υπολογιστών | ανάπτυξη και ανάλυση λογισμικού και εφαρμογών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8bae3fe-6d8d-457e-a20b-6f8eea4d5402,χειρισμός ήχου σε ζωντανές εκδηλώσεις,released,skill/competence,sector-specific,,Χειρισμός ηχητικών συστημάτων και ηχητικών συσκευών κατά τη διάρκεια των προβών ή σε ζωντανές εκδηλώσεις.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,χειρισμός οπτικοακουστικού εξοπλισμού
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8dd9cc1-c83d-45ec-a7b0-e3727ab90336,δημιουργία κινούμενων εικόνων,released,skill/competence,sector-specific,,Δημιουργία και ανάπτυξη δισδιάστατων και τρισδιάστατων εικόνων σε κίνηση και κινούμενα σχέδια.,http://data.europa.eu/esco/skill/5f782745-6382-4873-b415-8fb91c705b03 | http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,δημιουργία ψηφιακών εικόνων | δημιουργία διατάξεων οπτικής απεικόνισης και διακοσμήσεων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e975b791-b488-4935-be44-06f2f9a443bb,προετοιμασία του αυτοκινούμενου ρομπότ,released,skill/competence,cross-sector,,"Προετοιμασία και προγραμματισμός αυτοκινούμενου ρομπότ, το οποίο ασχολείται με μηχανικές διαδικασίες και αντικαθιστά ή συνεργάζεται με σκοπό την υποστήριξη του ανθρώπινου δυναμικού, όπως είναι το αυτοκινούμενο ρομπότ έξι αξόνων.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,χρήση ψηφιακών εργαλείων για τον έλεγχο μηχανημάτων
